Freq.	V(n61p1)
9.70509967245334e+03	(1.33616044002438e+01dB,-1.55894812486889e+01°)
9.72747223776809e+03	(1.33601291663668e+01dB,-1.56236154486173e+01°)
9.74989637717230e+03	(1.33586477228209e+01dB,-1.56578167643168e+01°)
9.77237220955654e+03	(1.33571600441808e+01dB,-1.56920852611216e+01°)
9.79489985408542e+03	(1.33556661074765e+01dB,-1.57264210399873e+01°)
9.81747943019827e+03	(1.33541658875846e+01dB,-1.57608241763768e+01°)
9.84011105760976e+03	(1.33526593599238e+01dB,-1.57952947512399e+01°)
9.86279485631052e+03	(1.33511465004787e+01dB,-1.58298328470500e+01°)
9.88553094656780e+03	(1.33496272834196e+01dB,-1.58644385464455e+01°)
9.90831944892608e+03	(1.33481016848686e+01dB,-1.58991119308723e+01°)
9.93116048420774e+03	(1.33465696793144e+01dB,-1.59338530782446e+01°)
9.95405417351367e+03	(1.33450312419180e+01dB,-1.59686620710905e+01°)
9.97700063822393e+03	(1.33434863483445e+01dB,-1.60035390037831e+01°)
9.99999999999839e+03	(1.33419349724604e+01dB,-1.60384839371302e+01°)
1.00230523807774e+04	(1.33403770899087e+01dB,-1.60734969601474e+01°)
1.00461579027823e+04	(1.33388126751048e+01dB,-1.61085781579885e+01°)
1.00693166885164e+04	(1.33372417025071e+01dB,-1.61437275995999e+01°)
1.00925288607652e+04	(1.33356641466291e+01dB,-1.61789453688193e+01°)
1.01157945425974e+04	(1.33340799825447e+01dB,-1.62142315509914e+01°)
1.01391138573652e+04	(1.33324891839066e+01dB,-1.62495862162013e+01°)
1.01624869287053e+04	(1.33308917253613e+01dB,-1.62850094468597e+01°)
1.01859138805395e+04	(1.33292875815832e+01dB,-1.63205013265430e+01°)
1.02093948370752e+04	(1.33276767259842e+01dB,-1.63560619248378e+01°)
1.02329299228059e+04	(1.33260591331992e+01dB,-1.63916913260468e+01°)
1.02565192625124e+04	(1.33244347768292e+01dB,-1.64273896020225e+01°)
1.02801629812631e+04	(1.33228036314628e+01dB,-1.64631568386397e+01°)
1.03038612044145e+04	(1.33211656703184e+01dB,-1.64989931033810e+01°)
1.03276140576123e+04	(1.33195208676002e+01dB,-1.65348984843284e+01°)
1.03514216667918e+04	(1.33178691965972e+01dB,-1.65708730497660e+01°)
1.03752841581784e+04	(1.33162106311610e+01dB,-1.66069168784823e+01°)
1.03992016582889e+04	(1.33145451451036e+01dB,-1.66430300464457e+01°)
1.04231742939314e+04	(1.33128727112119e+01dB,-1.66792126252485e+01°)
1.04472021922063e+04	(1.33111933032459e+01dB,-1.67154646991856e+01°)
1.04712854805073e+04	(1.33095068947714e+01dB,-1.67517863358284e+01°)
1.04954242865215e+04	(1.33078134585452e+01dB,-1.67881776132729e+01°)
1.05196187382305e+04	(1.33061129679070e+01dB,-1.68246386054584e+01°)
1.05438689639109e+04	(1.33044053955336e+01dB,-1.68611693822917e+01°)
1.05681750921349e+04	(1.33026907153900e+01dB,-1.68977700281513e+01°)
1.05925372517712e+04	(1.33009688992439e+01dB,-1.69344406085201e+01°)
1.06169555719855e+04	(1.32992399205047e+01dB,-1.69711811981666e+01°)
1.06414301822414e+04	(1.32975037518022e+01dB,-1.70079918707977e+01°)
1.06659612123008e+04	(1.32957603659464e+01dB,-1.70448726986323e+01°)
1.06905487922248e+04	(1.32940097352889e+01dB,-1.70818237546891e+01°)
1.07151930523743e+04	(1.32922518322766e+01dB,-1.71188451075365e+01°)
1.07398941234107e+04	(1.32904866292072e+01dB,-1.71559368312859e+01°)
1.07646521362966e+04	(1.32887140994144e+01dB,-1.71930990037010e+01°)
1.07894672222965e+04	(1.32869342136084e+01dB,-1.72303316842978e+01°)
1.08143395129776e+04	(1.32851469451233e+01dB,-1.72676349508247e+01°)
1.08392691402103e+04	(1.32833522655530e+01dB,-1.73050088682603e+01°)
1.08642562361689e+04	(1.32815501468512e+01dB,-1.73424535125178e+01°)
1.08893009333326e+04	(1.32797405614583e+01dB,-1.73799689506078e+01°)
1.09144033644858e+04	(1.32779234803420e+01dB,-1.74175552479185e+01°)
1.09395636627192e+04	(1.32760988763693e+01dB,-1.74552124827090e+01°)
1.09647819614301e+04	(1.32742667205650e+01dB,-1.74929407188303e+01°)
1.09900583943234e+04	(1.32724269846439e+01dB,-1.75307400215394e+01°)
1.10153930954123e+04	(1.32705796399852e+01dB,-1.75686104559379e+01°)
1.10407861990189e+04	(1.32687246582056e+01dB,-1.76065520988705e+01°)
1.10662378397749e+04	(1.32668620107776e+01dB,-1.76445650137512e+01°)
1.10917481526222e+04	(1.32649916682648e+01dB,-1.76826492585173e+01°)
1.11173172728141e+04	(1.32631136030194e+01dB,-1.77208049106468e+01°)
1.11429453359155e+04	(1.32612277855874e+01dB,-1.77590320342402e+01°)
1.11686324778038e+04	(1.32593341871013e+01dB,-1.77973306947253e+01°)
1.11943788346697e+04	(1.32574327784745e+01dB,-1.78357009526842e+01°)
1.12201845430178e+04	(1.32555235305700e+01dB,-1.78741428757680e+01°)
1.12460497396674e+04	(1.32536064135622e+01dB,-1.79126565232140e+01°)
1.12719745617533e+04	(1.32516813997346e+01dB,-1.79512419752394e+01°)
1.12979591467261e+04	(1.32497484581267e+01dB,-1.79898992742475e+01°)
1.13240036323537e+04	(1.32478075600173e+01dB,-1.80286284953941e+01°)
1.13501081567213e+04	(1.32458586763855e+01dB,-1.80674297018575e+01°)
1.13762728582324e+04	(1.32439017766493e+01dB,-1.81063029503384e+01°)
1.14024978756098e+04	(1.32419368315772e+01dB,-1.81452483050532e+01°)
1.14287833478958e+04	(1.32399638116096e+01dB,-1.81842658319960e+01°)
1.14551294144535e+04	(1.32379826865059e+01dB,-1.82233555859484e+01°)
1.14815362149669e+04	(1.32359934265477e+01dB,-1.82625176270309e+01°)
1.15080038894425e+04	(1.32339960020491e+01dB,-1.83017520212544e+01°)
1.15345325782090e+04	(1.32319903819770e+01dB,-1.83410588238499e+01°)
1.15611224219191e+04	(1.32299765370646e+01dB,-1.83804380949929e+01°)
1.15877735615494e+04	(1.32279544368302e+01dB,-1.84198898966032e+01°)
1.16144861384015e+04	(1.32259240506478e+01dB,-1.84594142780718e+01°)
1.16412602941030e+04	(1.32238853488858e+01dB,-1.84990113123273e+01°)
1.16680961706077e+04	(1.32218383004389e+01dB,-1.85386810453117e+01°)
1.16949939101968e+04	(1.32197828747847e+01dB,-1.85784235410158e+01°)
1.17219536554794e+04	(1.32177190412792e+01dB,-1.86182388493691e+01°)
1.17489755493934e+04	(1.32156467690037e+01dB,-1.86581270317214e+01°)
1.17760597352061e+04	(1.32135660278543e+01dB,-1.86980881375241e+01°)
1.18032063565153e+04	(1.32114767862313e+01dB,-1.87381222252411e+01°)
1.18304155572497e+04	(1.32093790136910e+01dB,-1.87782293546409e+01°)
1.18576874816696e+04	(1.32072726789632e+01dB,-1.88184095765250e+01°)
1.18850222743682e+04	(1.32051577508266e+01dB,-1.88586629441119e+01°)
1.19124200802718e+04	(1.32030341980413e+01dB,-1.88989895099082e+01°)
1.19398810446408e+04	(1.32009019899182e+01dB,-1.89393893299077e+01°)
1.19674053130705e+04	(1.31987610942982e+01dB,-1.89798624510401e+01°)
1.19949930314918e+04	(1.31966114800762e+01dB,-1.90204089306036e+01°)
1.20226443461721e+04	(1.31944531158431e+01dB,-1.90610288176415e+01°)
1.20503594037160e+04	(1.31922859698648e+01dB,-1.91017221639039e+01°)
1.20781383510658e+04	(1.31901100103180e+01dB,-1.91424890194364e+01°)
1.21059813355028e+04	(1.31879252059562e+01dB,-1.91833294350392e+01°)
1.21338885046478e+04	(1.31857315246579e+01dB,-1.92242434577140e+01°)
1.21618600064617e+04	(1.31835289342723e+01dB,-1.92652311380726e+01°)
1.21898959892466e+04	(1.31813174029873e+01dB,-1.93062925244464e+01°)
1.22179966016467e+04	(1.31790968991362e+01dB,-1.93474276648991e+01°)
1.22461619926485e+04	(1.31768673898264e+01dB,-1.93886366044354e+01°)
1.22743923115820e+04	(1.31746288433741e+01dB,-1.94299193937999e+01°)
1.23026877081218e+04	(1.31723812273342e+01dB,-1.94712760762889e+01°)
1.23310483322870e+04	(1.31701245090935e+01dB,-1.95127066971427e+01°)
1.23594743344430e+04	(1.31678586568061e+01dB,-1.95542113073031e+01°)
1.23879658653016e+04	(1.31655836370742e+01dB,-1.95957899415518e+01°)
1.24165230759220e+04	(1.31632994179486e+01dB,-1.96374426537149e+01°)
1.24451461177118e+04	(1.31610059667103e+01dB,-1.96791694831668e+01°)
1.24738351424274e+04	(1.31587032503751e+01dB,-1.97209704712951e+01°)
1.25025903021751e+04	(1.31563912359084e+01dB,-1.97628456645104e+01°)
1.25314117494121e+04	(1.31540698909540e+01dB,-1.98047951016449e+01°)
1.25602996369467e+04	(1.31517391819894e+01dB,-1.98468188222710e+01°)
1.25892541179396e+04	(1.31493990759078e+01dB,-1.98889168697884e+01°)
1.26182753459046e+04	(1.31470495403219e+01dB,-1.99310892892049e+01°)
1.26473634747094e+04	(1.31446905409124e+01dB,-1.99733361102566e+01°)
1.26765186585763e+04	(1.31423220453699e+01dB,-2.00156573825702e+01°)
1.27057410520833e+04	(1.31399440195632e+01dB,-2.00580531343111e+01°)
1.27350308101645e+04	(1.31375564305660e+01dB,-2.01005234105497e+01°)
1.27643880881113e+04	(1.31351592445237e+01dB,-2.01430682451360e+01°)
1.27938130415731e+04	(1.31327524279555e+01dB,-2.01856876782606e+01°)
1.28233058265581e+04	(1.31303359470264e+01dB,-2.02283817428905e+01°)
1.28528665994340e+04	(1.31279097682121e+01dB,-2.02711504705214e+01°)
1.28824955169292e+04	(1.31254738573264e+01dB,-2.03139939065704e+01°)
1.29121927361332e+04	(1.31230281810215e+01dB,-2.03569120798144e+01°)
1.29419584144977e+04	(1.31205727052006e+01dB,-2.03999050213981e+01°)
1.29717927098374e+04	(1.31181073953139e+01dB,-2.04429727674942e+01°)
1.30016957803307e+04	(1.31156322175860e+01dB,-2.04861153502997e+01°)
1.30316677845208e+04	(1.31131471378010e+01dB,-2.05293327977379e+01°)
1.30617088813162e+04	(1.31106521214489e+01dB,-2.05726251495801e+01°)
1.30918192299919e+04	(1.31081471342926e+01dB,-2.06159924280219e+01°)
1.31219989901898e+04	(1.31056321421703e+01dB,-2.06594346686019e+01°)
1.31522483219202e+04	(1.31031071105052e+01dB,-2.07029518998173e+01°)
1.31825673855619e+04	(1.31005720044712e+01dB,-2.07465441470786e+01°)
1.32129563418635e+04	(1.30980267896151e+01dB,-2.07902114390228e+01°)
1.32434153519444e+04	(1.30954714312067e+01dB,-2.08339538081123e+01°)
1.32739445772952e+04	(1.30929058940986e+01dB,-2.08777712694399e+01°)
1.33045441797787e+04	(1.30903301440978e+01dB,-2.09216638630349e+01°)
1.33352143216310e+04	(1.30877441459015e+01dB,-2.09656316073567e+01°)
1.33659551654622e+04	(1.30851478645275e+01dB,-2.10096745274070e+01°)
1.33967668742571e+04	(1.30825412647887e+01dB,-2.10537926482245e+01°)
1.34276496113764e+04	(1.30799243117379e+01dB,-2.10979859921229e+01°)
1.34586035405572e+04	(1.30772969702023e+01dB,-2.11422545833274e+01°)
1.34896288259143e+04	(1.30746592046943e+01dB,-2.11865984432038e+01°)
1.35207256319405e+04	(1.30720109798938e+01dB,-2.12310175911068e+01°)
1.35518941235081e+04	(1.30693522605265e+01dB,-2.12755120527349e+01°)
1.35831344658693e+04	(1.30666830109254e+01dB,-2.13200818413807e+01°)
1.36144468246572e+04	(1.30640031953121e+01dB,-2.13647269776707e+01°)
1.36458313658869e+04	(1.30613127789008e+01dB,-2.14094474884310e+01°)
1.36772882559562e+04	(1.30586117251853e+01dB,-2.14542433839950e+01°)
1.37088176616462e+04	(1.30558999986843e+01dB,-2.14991146825580e+01°)
1.37404197501228e+04	(1.30531775633463e+01dB,-2.15440614020822e+01°)
1.37720946889371e+04	(1.30504443835973e+01dB,-2.15890835545474e+01°)
1.38038426460265e+04	(1.30477004231252e+01dB,-2.16341811588485e+01°)
1.38356637897155e+04	(1.30449456462884e+01dB,-2.16793542318733e+01°)
1.38675582887165e+04	(1.30421800159704e+01dB,-2.17246027743658e+01°)
1.38995263121312e+04	(1.30394034978470e+01dB,-2.17699268182849e+01°)
1.39315680294507e+04	(1.30366160543432e+01dB,-2.18153263631903e+01°)
1.39636836105570e+04	(1.30338176490670e+01dB,-2.18608014181031e+01°)
1.39958732257238e+04	(1.30310082461107e+01dB,-2.19063520027804e+01°)
1.40281370456172e+04	(1.30281878093657e+01dB,-2.19519781250036e+01°)
1.40604752412968e+04	(1.30253563012293e+01dB,-2.19976797878580e+01°)
1.40928879842164e+04	(1.30225136860654e+01dB,-2.20434570057749e+01°)
1.41253754462252e+04	(1.30196599267822e+01dB,-2.20893097813546e+01°)
1.41579377995684e+04	(1.30167949871171e+01dB,-2.21352381289824e+01°)
1.41905752168885e+04	(1.30139188299985e+01dB,-2.21812420488407e+01°)
1.42232878712258e+04	(1.30110314185075e+01dB,-2.22273215472097e+01°)
1.42560759360195e+04	(1.30081327161018e+01dB,-2.22734766315776e+01°)
1.42889395851086e+04	(1.30052226854623e+01dB,-2.23197073011435e+01°)
1.43218789927330e+04	(1.30023012898417e+01dB,-2.23660135614240e+01°)
1.43548943335341e+04	(1.29993684919875e+01dB,-2.24123954119955e+01°)
1.43879857825560e+04	(1.29964242548558e+01dB,-2.24588528606933e+01°)
1.44211535152462e+04	(1.29934685414968e+01dB,-2.25053859014589e+01°)
1.44543977074568e+04	(1.29905013144366e+01dB,-2.25519945378607e+01°)
1.44877185354452e+04	(1.29875225359885e+01dB,-2.25986787684028e+01°)
1.45211161758750e+04	(1.29845321695312e+01dB,-2.26454385897805e+01°)
1.45545908058172e+04	(1.29815301767463e+01dB,-2.26922740013548e+01°)
1.45881426027510e+04	(1.29785165212382e+01dB,-2.27391849994186e+01°)
1.46217717445647e+04	(1.29754911643191e+01dB,-2.27861715762629e+01°)
1.46554784095566e+04	(1.29724540690527e+01dB,-2.28332337302016e+01°)
1.46892627764362e+04	(1.29694051978081e+01dB,-2.28803714599132e+01°)
1.47231250243247e+04	(1.29663445127406e+01dB,-2.29275847520731e+01°)
1.47570653327564e+04	(1.29632719755280e+01dB,-2.29748735964146e+01°)
1.47910838816796e+04	(1.29601875493026e+01dB,-2.30222379935005e+01°)
1.48251808514570e+04	(1.29570911952988e+01dB,-2.30696779279990e+01°)
1.48593564228675e+04	(1.29539828763086e+01dB,-2.31171933938778e+01°)
1.48936107771066e+04	(1.29508625535463e+01dB,-2.31647843738087e+01°)
1.49279440957874e+04	(1.29477301898140e+01dB,-2.32124508662427e+01°)
1.49623565609418e+04	(1.29445857462149e+01dB,-2.32601928490238e+01°)
1.49968483550212e+04	(1.29414291849720e+01dB,-2.33080103127964e+01°)
1.50314196608977e+04	(1.29382604676134e+01dB,-2.33559032434615e+01°)
1.50660706618648e+04	(1.29350795564645e+01dB,-2.34038716263082e+01°)
1.51008015416389e+04	(1.29318864126565e+01dB,-2.34519154426119e+01°)
1.51356124843595e+04	(1.29286809976949e+01dB,-2.35000346756626e+01°)
1.51705036745908e+04	(1.29254632737754e+01dB,-2.35482293134074e+01°)
1.52054752973224e+04	(1.29222332019461e+01dB,-2.35964993326977e+01°)
1.52405275379703e+04	(1.29189907434670e+01dB,-2.36448447098942e+01°)
1.52756605823781e+04	(1.29157358604884e+01dB,-2.36932654330965e+01°)
1.53108746168177e+04	(1.29124685138114e+01dB,-2.37417614766671e+01°)
1.53461698279903e+04	(1.29091886649547e+01dB,-2.37903328204481e+01°)
1.53815464030277e+04	(1.29058962750274e+01dB,-2.38389794368362e+01°)
1.54170045294930e+04	(1.29025913053732e+01dB,-2.38877013017343e+01°)
1.54525443953815e+04	(1.28992737174212e+01dB,-2.39364983996168e+01°)
1.54881661891222e+04	(1.28959434717187e+01dB,-2.39853706919033e+01°)
1.55238700995782e+04	(1.28926005298455e+01dB,-2.40343181622548e+01°)
1.55596563160481e+04	(1.28892448526021e+01dB,-2.40833407745919e+01°)
1.55955250282669e+04	(1.28858764012622e+01dB,-2.41324385103407e+01°)
1.56314764264069e+04	(1.28824951362712e+01dB,-2.41816113303023e+01°)
1.56675107010788e+04	(1.28791010191054e+01dB,-2.42308592090627e+01°)
1.57036280433328e+04	(1.28756940099567e+01dB,-2.42801821117600e+01°)
1.57398286446595e+04	(1.28722740705389e+01dB,-2.43295800131834e+01°)
1.57761126969908e+04	(1.28688411607790e+01dB,-2.43790528665870e+01°)
1.58124803927011e+04	(1.28653952416329e+01dB,-2.44286006515578e+01°)
1.58489319246084e+04	(1.28619362746095e+01dB,-2.44782233333250e+01°)
1.58854674859751e+04	(1.28584642191295e+01dB,-2.45279208649246e+01°)
1.59220872705090e+04	(1.28549790360167e+01dB,-2.45776932123134e+01°)
1.59587914723646e+04	(1.28514806872221e+01dB,-2.46275403455384e+01°)
1.59955802861439e+04	(1.28479691315181e+01dB,-2.46774622170489e+01°)
1.60324539068977e+04	(1.28444443306075e+01dB,-2.47274587923158e+01°)
1.60694125301260e+04	(1.28409062438964e+01dB,-2.47775300225567e+01°)
1.61064563517799e+04	(1.28373548324120e+01dB,-2.48276758723274e+01°)
1.61435855682621e+04	(1.28337900567784e+01dB,-2.48778963019311e+01°)
1.61808003764279e+04	(1.28302118771580e+01dB,-2.49281912615662e+01°)
1.62181009735865e+04	(1.28266202533796e+01dB,-2.49785607055383e+01°)
1.62554875575020e+04	(1.28230151462138e+01dB,-2.50290045904439e+01°)
1.62929603263944e+04	(1.28193965158917e+01dB,-2.50795228714110e+01°)
1.63305194789405e+04	(1.28157643227948e+01dB,-2.51301155024222e+01°)
1.63681652142753e+04	(1.28121185265127e+01dB,-2.51807824264281e+01°)
1.64058977319926e+04	(1.28084590876825e+01dB,-2.52315235999952e+01°)
1.64437172321465e+04	(1.28047859659699e+01dB,-2.52823389702993e+01°)
1.64816239152522e+04	(1.28010991222044e+01dB,-2.53332284864784e+01°)
1.65196179822873e+04	(1.27973985156515e+01dB,-2.53841920933751e+01°)
1.65576996346924e+04	(1.27936841066744e+01dB,-2.54352297391508e+01°)
1.65958690743727e+04	(1.27899558552692e+01dB,-2.54863413676604e+01°)
1.66341265036988e+04	(1.27862137218097e+01dB,-2.55375269316051e+01°)
1.66724721255077e+04	(1.27824576656271e+01dB,-2.55887863608207e+01°)
1.67109061431042e+04	(1.27786876468366e+01dB,-2.56401196077902e+01°)
1.67494287602615e+04	(1.27749036252932e+01dB,-2.56915266019228e+01°)
1.67880401812227e+04	(1.27711055609589e+01dB,-2.57430072944962e+01°)
1.68267406107018e+04	(1.27672934136214e+01dB,-2.57945616214809e+01°)
1.68655302538845e+04	(1.27634671432011e+01dB,-2.58461895174611e+01°)
1.69044093164297e+04	(1.27596267091957e+01dB,-2.58978909210926e+01°)
1.69433780044703e+04	(1.27557720716262e+01dB,-2.59496657717249e+01°)
1.69824365246145e+04	(1.27519031902874e+01dB,-2.60015139982050e+01°)
1.70215850839466e+04	(1.27480200248753e+01dB,-2.60534355400098e+01°)
1.70608238900283e+04	(1.27441225347592e+01dB,-2.61054303235012e+01°)
1.71001531508999e+04	(1.27402106800919e+01dB,-2.61574982852488e+01°)
1.71395730750813e+04	(1.27362844202912e+01dB,-2.62096393548725e+01°)
1.71790838715729e+04	(1.27323437150521e+01dB,-2.62618534639182e+01°)
1.72186857498571e+04	(1.27283885240840e+01dB,-2.63141405341653e+01°)
1.72583789198990e+04	(1.27244188067073e+01dB,-2.63665004951765e+01°)
1.72981635921480e+04	(1.27204345229646e+01dB,-2.64189332792409e+01°)
1.73380399775384e+04	(1.27164356321163e+01dB,-2.64714388057243e+01°)
1.73780082874907e+04	(1.27124220939573e+01dB,-2.65240170015205e+01°)
1.74180687339131e+04	(1.27083938681329e+01dB,-2.65766677929740e+01°)
1.74582215292020e+04	(1.27043509135715e+01dB,-2.66293910905277e+01°)
1.74984668862435e+04	(1.27002931904787e+01dB,-2.66821868257685e+01°)
1.75388050184146e+04	(1.26962206580111e+01dB,-2.67350549133475e+01°)
1.75792361395839e+04	(1.26921332759593e+01dB,-2.67879952752581e+01°)
1.76197604641132e+04	(1.26880310034794e+01dB,-2.68410078259753e+01°)
1.76603782068586e+04	(1.26839138003878e+01dB,-2.68940924854759e+01°)
1.77010895831711e+04	(1.26797816261754e+01dB,-2.69472491658510e+01°)
1.77418948088986e+04	(1.26756344399646e+01dB,-2.70004777828807e+01°)
1.77827941003861e+04	(1.26714722015890e+01dB,-2.70537782495450e+01°)
1.78237876744778e+04	(1.26672948701668e+01dB,-2.71071504760442e+01°)
1.78648757485174e+04	(1.26631024058010e+01dB,-2.71605943791247e+01°)
1.79060585403498e+04	(1.26588947672984e+01dB,-2.72141098607238e+01°)
1.79473362683221e+04	(1.26546719140608e+01dB,-2.72676968317776e+01°)
1.79887091512847e+04	(1.26504338065091e+01dB,-2.73213552103107e+01°)
1.80301774085925e+04	(1.26461804028059e+01dB,-2.73750848857196e+01°)
1.80717412601061e+04	(1.26419116633340e+01dB,-2.74288857734189e+01°)
1.81134009261929e+04	(1.26376275475490e+01dB,-2.74827577819216e+01°)
1.81551566277282e+04	(1.26333280140246e+01dB,-2.75367008007587e+01°)
1.81970085860967e+04	(1.26290130228019e+01dB,-2.75907147417120e+01°)
1.82389570231932e+04	(1.26246825341305e+01dB,-2.76447995078594e+01°)
1.82810021614242e+04	(1.26203365056075e+01dB,-2.76989549864300e+01°)
1.83231442237089e+04	(1.26159748985424e+01dB,-2.77531810887579e+01°)
1.83653834334802e+04	(1.26115976715097e+01dB,-2.78074777064527e+01°)
1.84077200146863e+04	(1.26072047839073e+01dB,-2.78618447350255e+01°)
1.84501541917915e+04	(1.26027961954292e+01dB,-2.79162820710247e+01°)
1.84926861897775e+04	(1.25983718660176e+01dB,-2.79707896120028e+01°)
1.85353162341449e+04	(1.25939317541203e+01dB,-2.80253672414263e+01°)
1.85780445509137e+04	(1.25894758203518e+01dB,-2.80800148605967e+01°)
1.86208713666254e+04	(1.25850040234914e+01dB,-2.81347323552063e+01°)
1.86637969083434e+04	(1.25805163237912e+01dB,-2.81895196165780e+01°)
1.87068214036547e+04	(1.25760126800604e+01dB,-2.82443765316527e+01°)
1.87499450806709e+04	(1.25714930518057e+01dB,-2.82993029825931e+01°)
1.87931681680294e+04	(1.25669573996927e+01dB,-2.83542988658530e+01°)
1.88364908948947e+04	(1.25624056824472e+01dB,-2.84093640604069e+01°)
1.88799134909596e+04	(1.25578378599474e+01dB,-2.84644984493466e+01°)
1.89234361864464e+04	(1.25532538915788e+01dB,-2.85197019134728e+01°)
1.89670592121081e+04	(1.25486537367312e+01dB,-2.85749743323456e+01°)
1.90107827992297e+04	(1.25440373563803e+01dB,-2.86303155979294e+01°)
1.90546071796291e+04	(1.25394047086148e+01dB,-2.86857255732761e+01°)
1.90985325856590e+04	(1.25347557541695e+01dB,-2.87412041473059e+01°)
1.91425592502075e+04	(1.25300904524823e+01dB,-2.87967511887044e+01°)
1.91866874066995e+04	(1.25254087632904e+01dB,-2.88523665828230e+01°)
1.92309172890982e+04	(1.25207106463407e+01dB,-2.89080501914031e+01°)
1.92752491319060e+04	(1.25159960616382e+01dB,-2.89638018972079e+01°)
1.93196831701658e+04	(1.25112649687333e+01dB,-2.90196215643988e+01°)
1.93642196394627e+04	(1.25065173275778e+01dB,-2.90755090698982e+01°)
1.94088587759244e+04	(1.25017530978799e+01dB,-2.91314642759472e+01°)
1.94536008162232e+04	(1.24969722403368e+01dB,-2.91874870613604e+01°)
1.94984459975770e+04	(1.24921747141016e+01dB,-2.92435772837482e+01°)
1.95433945577505e+04	(1.24873604793116e+01dB,-2.92997348102100e+01°)
1.95884467350564e+04	(1.24825294958441e+01dB,-2.93559595056059e+01°)
1.96336027683570e+04	(1.24776817247136e+01dB,-2.94122512426926e+01°)
1.96788628970650e+04	(1.24728171244410e+01dB,-2.94686098665437e+01°)
1.97242273611450e+04	(1.24679356557837e+01dB,-2.95250352449710e+01°)
1.97696964011151e+04	(1.24630372803371e+01dB,-2.95815272544449e+01°)
1.98152702580475e+04	(1.24581219563999e+01dB,-2.96380857315487e+01°)
1.98609491735702e+04	(1.24531896447220e+01dB,-2.96947105400727e+01°)
1.99067333898683e+04	(1.24482403051978e+01dB,-2.97514015328500e+01°)
1.99526231496853e+04	(1.24432738994805e+01dB,-2.98081585782287e+01°)
1.99986186963239e+04	(1.24382903866865e+01dB,-2.98649815171909e+01°)
2.00447202736481e+04	(1.24332897271453e+01dB,-2.99218702026797e+01°)
2.00909281260837e+04	(1.24282718822429e+01dB,-2.99788244947877e+01°)
2.01372424986203e+04	(1.24232368111976e+01dB,-3.00358442303087e+01°)
2.01836636368120e+04	(1.24181844759522e+01dB,-3.00929292748863e+01°)
2.02301917867791e+04	(1.24131148362273e+01dB,-3.01500794648281e+01°)
2.02768271952092e+04	(1.24080278525823e+01dB,-3.02072946473765e+01°)
2.03235701093586e+04	(1.24029234859829e+01dB,-3.02645746724565e+01°)
2.03704207770536e+04	(1.23978016970011e+01dB,-3.03219193797836e+01°)
2.04173794466917e+04	(1.23926624464334e+01dB,-3.03793286154793e+01°)
2.04644463672431e+04	(1.23875056949830e+01dB,-3.04368022160110e+01°)
2.05116217882520e+04	(1.23823314036667e+01dB,-3.04943400291711e+01°)
2.05589059598377e+04	(1.23771395336264e+01dB,-3.05519418907803e+01°)
2.06062991326963e+04	(1.23719300453119e+01dB,-3.06096076352438e+01°)
2.06538015581016e+04	(1.23667029000561e+01dB,-3.06673371064614e+01°)
2.07014134879067e+04	(1.23614580589257e+01dB,-3.07251301339087e+01°)
2.07491351745454e+04	(1.23561954829887e+01dB,-3.07829865534867e+01°)
2.07969668710332e+04	(1.23509151340301e+01dB,-3.08409062031542e+01°)
2.08449088309692e+04	(1.23456169721731e+01dB,-3.08988889077777e+01°)
2.08929613085367e+04	(1.23403009597815e+01dB,-3.09569345022514e+01°)
2.09411245585052e+04	(1.23349670576973e+01dB,-3.10150428148907e+01°)
2.09893988362315e+04	(1.23296152276309e+01dB,-3.10732136748489e+01°)
2.10377843976610e+04	(1.23242454309770e+01dB,-3.11314469088806e+01°)
2.10862814993291e+04	(1.23188576292234e+01dB,-3.11897423403412e+01°)
2.11348903983627e+04	(1.23134517840106e+01dB,-3.12480997953528e+01°)
2.11836113524812e+04	(1.23080278576368e+01dB,-3.13065191033714e+01°)
2.12324446199984e+04	(1.23025858111323e+01dB,-3.13650000775881e+01°)
2.12813904598233e+04	(1.22971256065255e+01dB,-3.14235425409501e+01°)
2.13304491314619e+04	(1.22916472064033e+01dB,-3.14821463228629e+01°)
2.13796208950185e+04	(1.22861505720347e+01dB,-3.15408112278775e+01°)
2.14289060111967e+04	(1.22806356654723e+01dB,-3.15995370794095e+01°)
2.14783047413015e+04	(1.22751024495719e+01dB,-3.16583236994093e+01°)
2.15278173472399e+04	(1.22695508855029e+01dB,-3.17171708912580e+01°)
2.15774440915228e+04	(1.22639809364291e+01dB,-3.17760784755973e+01°)
2.16271852372663e+04	(1.22583925648081e+01dB,-3.18350462692796e+01°)
2.16770410481931e+04	(1.22527857323699e+01dB,-3.18940740748779e+01°)
2.17270117886335e+04	(1.22471604019850e+01dB,-3.19531617053701e+01°)
2.17770977235277e+04	(1.22415165365795e+01dB,-3.20123089720070e+01°)
2.18272991184261e+04	(1.22358540983152e+01dB,-3.20715156783874e+01°)
2.18776162394916e+04	(1.22301730504841e+01dB,-3.21307816376584e+01°)
2.19280493535005e+04	(1.22244733554553e+01dB,-3.21901066475839e+01°)
2.19785987278443e+04	(1.22187549767953e+01dB,-3.22494905155651e+01°)
2.20292646305306e+04	(1.22130178770418e+01dB,-3.23089330458074e+01°)
2.20800473301850e+04	(1.22072620196578e+01dB,-3.23684340403304e+01°)
