Freq.	V(n61p1)
2.55270130266064e+05	(-4.11404039721392e+00dB,-8.24864949339066e+01°)
2.55858588690504e+05	(-4.13414963512017e+00dB,-8.25037987902240e+01°)
2.56448403651711e+05	(-4.15426254846812e+00dB,-8.25210651652176e+01°)
2.57039578276825e+05	(-4.17437914088315e+00dB,-8.25382941370268e+01°)
2.57632115700196e+05	(-4.19449941432323e+00dB,-8.25554857868127e+01°)
2.58226019063398e+05	(-4.21462337359484e+00dB,-8.25726401890974e+01°)
2.58821291515248e+05	(-4.23475102153387e+00dB,-8.25897574258089e+01°)
2.59417936211820e+05	(-4.25488236158406e+00dB,-8.26068375726725e+01°)
2.60015956316465e+05	(-4.27501739715358e+00dB,-8.26238807098607e+01°)
2.60615354999828e+05	(-4.29515613259693e+00dB,-8.26408869153507e+01°)
2.61216135439859e+05	(-4.31529857065887e+00dB,-8.26578562646570e+01°)
2.61818300821836e+05	(-4.33544471600536e+00dB,-8.26747888386562e+01°)
2.62421854338382e+05	(-4.35559457155887e+00dB,-8.26916847138262e+01°)
2.63026799189476e+05	(-4.37574814210928e+00dB,-8.27085439674344e+01°)
2.63633138582475e+05	(-4.39590543153631e+00dB,-8.27253666777407e+01°)
2.64240875732132e+05	(-4.41606644379231e+00dB,-8.27421529209196e+01°)
2.64850013860607e+05	(-4.43623118308610e+00dB,-8.27589027755610e+01°)
2.65460556197491e+05	(-4.45639965374308e+00dB,-8.27756163187802e+01°)
2.66072505979818e+05	(-4.47657186017283e+00dB,-8.27922936260391e+01°)
2.66685866452084e+05	(-4.49674780665653e+00dB,-8.28089347767979e+01°)
2.67300640866267e+05	(-4.51692749790615e+00dB,-8.28255398444061e+01°)
2.67916832481839e+05	(-4.53711093838579e+00dB,-8.28421089085458e+01°)
2.68534444565787e+05	(-4.55729813254721e+00dB,-8.28586420445580e+01°)
2.69153480392627e+05	(-4.57748908572667e+00dB,-8.28751393301319e+01°)
2.69773943244428e+05	(-4.59768380251902e+00dB,-8.28916008377473e+01°)
2.70395836410820e+05	(-4.61788228715036e+00dB,-8.29080266480462e+01°)
2.71019163189020e+05	(-4.63808454597645e+00dB,-8.29244168351473e+01°)
2.71643926883843e+05	(-4.65829058262274e+00dB,-8.29407714747534e+01°)
2.72270130807726e+05	(-4.67850040327926e+00dB,-8.29570906434610e+01°)
2.72897778280739e+05	(-4.69871401290437e+00dB,-8.29733744179111e+01°)
2.73526872630606e+05	(-4.71893141669212e+00dB,-8.29896228698788e+01°)
2.74157417192723e+05	(-4.73915262021622e+00dB,-8.30058360780142e+01°)
2.74789415310174e+05	(-4.75937762885778e+00dB,-8.30220141185807e+01°)
2.75422870333751e+05	(-4.77960644826155e+00dB,-8.30381570631679e+01°)
2.76057785621969e+05	(-4.79983908364851e+00dB,-8.30542649908915e+01°)
2.76694164541085e+05	(-4.82007554121177e+00dB,-8.30703379741077e+01°)
2.77332010465118e+05	(-4.84031582660569e+00dB,-8.30863760879614e+01°)
2.77971326775862e+05	(-4.86055994603137e+00dB,-8.31023794079734e+01°)
2.78612116862910e+05	(-4.88080790507464e+00dB,-8.31183480086918e+01°)
2.79254384123667e+05	(-4.90105971011730e+00dB,-8.31342819643310e+01°)
2.79898131963369e+05	(-4.92131536695645e+00dB,-8.31501813494826e+01°)
2.80543363795104e+05	(-4.94157488208650e+00dB,-8.31660462385164e+01°)
2.81190083039827e+05	(-4.96183826195977e+00dB,-8.31818767053969e+01°)
2.81838293126378e+05	(-4.98210551252537e+00dB,-8.31976728232608e+01°)
2.82487997491503e+05	(-5.00237664061484e+00dB,-8.32134346677634e+01°)
2.83139199579870e+05	(-5.02265165259626e+00dB,-8.32291623118533e+01°)
2.83791902844088e+05	(-5.04293055503173e+00dB,-8.32448558293116e+01°)
2.84446110744723e+05	(-5.06321335525556e+00dB,-8.32605152932292e+01°)
2.85101826750323e+05	(-5.08350005959333e+00dB,-8.32761407783365e+01°)
2.85759054337426e+05	(-5.10379067519432e+00dB,-8.32917323555830e+01°)
2.86417796990589e+05	(-5.12408520853369e+00dB,-8.33072901007277e+01°)
2.87078058202400e+05	(-5.14438366710807e+00dB,-8.33228140859788e+01°)
2.87739841473498e+05	(-5.16468605798298e+00dB,-8.33383043834079e+01°)
2.88403150312591e+05	(-5.18499238861717e+00dB,-8.33537610676040e+01°)
2.89067988236478e+05	(-5.20530266638965e+00dB,-8.33691842084623e+01°)
2.89734358770063e+05	(-5.22561689811975e+00dB,-8.33845738822442e+01°)
2.90402265446375e+05	(-5.24593509187905e+00dB,-8.33999301586334e+01°)
2.91071711806590e+05	(-5.26625725526564e+00dB,-8.34152531108377e+01°)
2.91742701400046e+05	(-5.28658339583439e+00dB,-8.34305428103727e+01°)
2.92415237784263e+05	(-5.30691352108324e+00dB,-8.34457993312274e+01°)
2.93089324524962e+05	(-5.32724763932761e+00dB,-8.34610227441837e+01°)
2.93764965196082e+05	(-5.34758575807519e+00dB,-8.34762131211983e+01°)
2.94442163379805e+05	(-5.36792788601449e+00dB,-8.34913705340949e+01°)
2.95120922666567e+05	(-5.38827403059156e+00dB,-8.35064950549500e+01°)
2.95801246655083e+05	(-5.40862420041885e+00dB,-8.35215867540340e+01°)
2.96483138952363e+05	(-5.42897840345876e+00dB,-8.35366457051917e+01°)
2.97166603173731e+05	(-5.44933664809861e+00dB,-8.35516719763610e+01°)
2.97851642942847e+05	(-5.46969894360551e+00dB,-8.35666656414452e+01°)
2.98538261891724e+05	(-5.49006529750992e+00dB,-8.35816267704550e+01°)
2.99226463660747e+05	(-5.51043571911430e+00dB,-8.35965554338247e+01°)
2.99916251898693e+05	(-5.53081021671354e+00dB,-8.36114517032057e+01°)
3.00607630262751e+05	(-5.55118880007848e+00dB,-8.36263156495009e+01°)
3.01300602418539e+05	(-5.57157147688060e+00dB,-8.36411473419742e+01°)
3.01995172040129e+05	(-5.59195825670189e+00dB,-8.36559468536057e+01°)
3.02691342810058e+05	(-5.61234914924711e+00dB,-8.36707142503782e+01°)
3.03389118419354e+05	(-5.63274416299828e+00dB,-8.36854496064716e+01°)
3.04088502567555e+05	(-5.65314330715708e+00dB,-8.37001529923232e+01°)
3.04789498962725e+05	(-5.67354659173736e+00dB,-8.37148244722652e+01°)
3.05492111321478e+05	(-5.69395402589617e+00dB,-8.37294641224771e+01°)
3.06196343368994e+05	(-5.71436561907335e+00dB,-8.37440720103836e+01°)
3.06902198839042e+05	(-5.73478138070006e+00dB,-8.37586482054232e+01°)
3.07609681473996e+05	(-5.75520132122183e+00dB,-8.37731927765325e+01°)
3.08318795024861e+05	(-5.77562544983175e+00dB,-8.37877057952989e+01°)
3.09029543251284e+05	(-5.79605377701966e+00dB,-8.38021873279041e+01°)
3.09741929921583e+05	(-5.81648631288458e+00dB,-8.38166374456897e+01°)
3.10455958812761e+05	(-5.83692306687914e+00dB,-8.38310562169837e+01°)
3.11171633710527e+05	(-5.85736404983015e+00dB,-8.38454437104895e+01°)
3.11888958409318e+05	(-5.87780927226807e+00dB,-8.38597999949552e+01°)
3.12607936712320e+05	(-5.89825874373760e+00dB,-8.38741251402419e+01°)
3.13328572431483e+05	(-5.91871247506872e+00dB,-8.38884192134140e+01°)
3.14050869387546e+05	(-5.93917047737303e+00dB,-8.39026822833167e+01°)
3.14774831410055e+05	(-5.95963276111928e+00dB,-8.39169144186422e+01°)
3.15500462337386e+05	(-5.98009933702303e+00dB,-8.39311156867788e+01°)
3.16227766016761e+05	(-6.00057021543251e+00dB,-8.39452861570872e+01°)
3.16956746304272e+05	(-6.02104540845526e+00dB,-8.39594258972650e+01°)
3.17687407064900e+05	(-6.04152492638543e+00dB,-8.39735349728786e+01°)
3.18419752172535e+05	(-6.06200878064246e+00dB,-8.39876134550279e+01°)
3.19153785509999e+05	(-6.08249698276386e+00dB,-8.40016614085439e+01°)
3.19889510969062e+05	(-6.10298954380393e+00dB,-8.40156789025359e+01°)
3.20626932450469e+05	(-6.12348647536176e+00dB,-8.40296660043638e+01°)
3.21366053863954e+05	(-6.14398778882597e+00dB,-8.40436227801850e+01°)
3.22106879128265e+05	(-6.16449349620556e+00dB,-8.40575492980091e+01°)
3.22849412171185e+05	(-6.18500360942177e+00dB,-8.40714456242231e+01°)
3.23593656929550e+05	(-6.20551813980357e+00dB,-8.40853118265189e+01°)
3.24339617349270e+05	(-6.22603709967639e+00dB,-8.40991479714743e+01°)
3.25087297385355e+05	(-6.24656050080747e+00dB,-8.41129541250045e+01°)
3.25836701001930e+05	(-6.26708835640747e+00dB,-8.41267303541546e+01°)
3.26587832172256e+05	(-6.28762067754150e+00dB,-8.41404767250276e+01°)
3.27340694878759e+05	(-6.30815747691958e+00dB,-8.41541933047348e+01°)
3.28095293113039e+05	(-6.32869876759454e+00dB,-8.41678801590182e+01°)
3.28851630875903e+05	(-6.34924456152588e+00dB,-8.41815373540706e+01°)
3.29609712177378e+05	(-6.36979487217096e+00dB,-8.41951649542602e+01°)
3.30369541036734e+05	(-6.39034971097892e+00dB,-8.42087630279684e+01°)
3.31131121482511e+05	(-6.41090909176342e+00dB,-8.42223316398638e+01°)
3.31894457552530e+05	(-6.43147302803582e+00dB,-8.42358708546487e+01°)
3.32659553293924e+05	(-6.45204153201445e+00dB,-8.42493807390068e+01°)
3.33426412763154e+05	(-6.47261461746489e+00dB,-8.42628613581545e+01°)
3.34195040026033e+05	(-6.49319229729942e+00dB,-8.42763127779386e+01°)
3.34965439157746e+05	(-6.51377458535691e+00dB,-8.42897350596497e+01°)
3.35737614242873e+05	(-6.53436149480667e+00dB,-8.43031282735675e+01°)
3.36511569375409e+05	(-6.55495303955455e+00dB,-8.43164924813374e+01°)
3.37287308658787e+05	(-6.57554923292062e+00dB,-8.43298277492579e+01°)
3.38064836205899e+05	(-6.59615008910771e+00dB,-8.43431341418502e+01°)
3.38844156139120e+05	(-6.61675562227344e+00dB,-8.43564117223056e+01°)
3.39625272590326e+05	(-6.63736584607821e+00dB,-8.43696605568568e+01°)
3.40408189700918e+05	(-6.65798077491536e+00dB,-8.43828807080999e+01°)
3.41192911621845e+05	(-6.67860042320844e+00dB,-8.43960722426867e+01°)
3.41979442513625e+05	(-6.69922480482959e+00dB,-8.44092352210149e+01°)
3.42767786546367e+05	(-6.71985393522712e+00dB,-8.44223697104322e+01°)
3.43557947899791e+05	(-6.74048782771839e+00dB,-8.44354757729508e+01°)
3.44349930763254e+05	(-6.76112649812454e+00dB,-8.44485534734662e+01°)
3.45143739335772e+05	(-6.78176996090093e+00dB,-8.44616028742842e+01°)
3.45939377826037e+05	(-6.80241823105692e+00dB,-8.44746240409547e+01°)
3.46736850452447e+05	(-6.82307132330817e+00dB,-8.44876170346404e+01°)
3.47536161443121e+05	(-6.84372925317132e+00dB,-8.45005819189554e+01°)
3.48337315035927e+05	(-6.86439203609281e+00dB,-8.45135187582123e+01°)
3.49140315478501e+05	(-6.88505968712939e+00dB,-8.45264276160156e+01°)
3.49945167028272e+05	(-6.90573222175307e+00dB,-8.45393085523359e+01°)
3.50751873952482e+05	(-6.92640965616962e+00dB,-8.45521616335831e+01°)
3.51560440528212e+05	(-6.94709200523238e+00dB,-8.45649869188886e+01°)
3.52370871042401e+05	(-6.96777928547660e+00dB,-8.45777844735467e+01°)
3.53183169791870e+05	(-6.98847151243799e+00dB,-8.45905543593362e+01°)
3.53997341083348e+05	(-7.00916870264252e+00dB,-8.46032966382487e+01°)
3.54813389233489e+05	(-7.02987087195367e+00dB,-8.46160113732355e+01°)
3.55631318568898e+05	(-7.05057803681599e+00dB,-8.46286986263238e+01°)
3.56451133426157e+05	(-7.07129021357087e+00dB,-8.46413584576358e+01°)
3.57272838151841e+05	(-7.09200741921164e+00dB,-8.46539909310883e+01°)
3.58096437102548e+05	(-7.11272966937912e+00dB,-8.46665961085208e+01°)
3.58921934644917e+05	(-7.13345698188072e+00dB,-8.46791740501530e+01°)
3.59749335155654e+05	(-7.15418937321164e+00dB,-8.46917248195057e+01°)
3.60578643021554e+05	(-7.17492686061710e+00dB,-8.47042484766421e+01°)
3.61409862639525e+05	(-7.19566946065741e+00dB,-8.47167450830874e+01°)
3.62242998416610e+05	(-7.21641719127590e+00dB,-8.47292147002176e+01°)
3.63078054770012e+05	(-7.23717006967334e+00dB,-8.47416573886743e+01°)
3.63915036127118e+05	(-7.25792811300944e+00dB,-8.47540732116745e+01°)
3.64753946925518e+05	(-7.27869133943790e+00dB,-8.47664622270680e+01°)
3.65594791613035e+05	(-7.29945976635048e+00dB,-8.47788244958814e+01°)
3.66437574647743e+05	(-7.32023341181931e+00dB,-8.47911600816814e+01°)
3.67282300497994e+05	(-7.34101229337358e+00dB,-8.48034690418938e+01°)
3.68128973642441e+05	(-7.36179643001729e+00dB,-8.48157514386016e+01°)
3.68977598570060e+05	(-7.38258583914030e+00dB,-8.48280073329216e+01°)
3.69828179780175e+05	(-7.40338053968222e+00dB,-8.48402367832184e+01°)
3.70680721782485e+05	(-7.42418054990958e+00dB,-8.48524398496841e+01°)
3.71535229097081e+05	(-7.44498588840722e+00dB,-8.48646165931519e+01°)
3.72391706254477e+05	(-7.46579657390813e+00dB,-8.48767670725323e+01°)
3.73250157795629e+05	(-7.48661262555361e+00dB,-8.48888913503137e+01°)
3.74110588271961e+05	(-7.50743406196990e+00dB,-8.49009894821803e+01°)
3.74973002245391e+05	(-7.52826090261552e+00dB,-8.49130615299986e+01°)
3.75837404288352e+05	(-7.54909316673406e+00dB,-8.49251075547690e+01°)
3.76703798983816e+05	(-7.56993087340878e+00dB,-8.49371276108546e+01°)
3.77572190925323e+05	(-7.59077404253406e+00dB,-8.49491217623998e+01°)
3.78442584717000e+05	(-7.61162269379072e+00dB,-8.49610900656749e+01°)
3.79314984973588e+05	(-7.63247684603919e+00dB,-8.49730325815837e+01°)
3.80189396320467e+05	(-7.65333652045604e+00dB,-8.49849493676237e+01°)
3.81065823393679e+05	(-7.67420173654415e+00dB,-8.49968404831783e+01°)
3.81944270839952e+05	(-7.69507251445661e+00dB,-8.50087059867416e+01°)
3.82824743316728e+05	(-7.71594887456812e+00dB,-8.50205459362434e+01°)
3.83707245492184e+05	(-7.73683083724048e+00dB,-8.50323603915520e+01°)
3.84591782045259e+05	(-7.75771842339078e+00dB,-8.50441494095496e+01°)
3.85478357665677e+05	(-7.77861165317606e+00dB,-8.50559130496263e+01°)
3.86366977053974e+05	(-7.79951054785632e+00dB,-8.50676513688725e+01°)
3.87257644921521e+05	(-7.82041512834592e+00dB,-8.50793644255444e+01°)
3.88150365990552e+05	(-7.84132541562876e+00dB,-8.50910522776805e+01°)
3.89045144994184e+05	(-7.86224143124125e+00dB,-8.51027149832508e+01°)
3.89941986676447e+05	(-7.88316319647356e+00dB,-8.51143526004122e+01°)
3.90840895792305e+05	(-7.90409073273594e+00dB,-8.51259651856853e+01°)
3.91741877107686e+05	(-7.92502406169591e+00dB,-8.51375527974205e+01°)
3.92644935399503e+05	(-7.94596320559019e+00dB,-8.51491154910006e+01°)
3.93550075455680e+05	(-7.96690818590995e+00dB,-8.51606533266993e+01°)
3.94457302075181e+05	(-7.98785902503535e+00dB,-8.51721663594753e+01°)
3.95366620068030e+05	(-8.00881574525199e+00dB,-8.51836546465763e+01°)
3.96278034255341e+05	(-8.02977836858206e+00dB,-8.51951182459537e+01°)
3.97191549469342e+05	(-8.05074691793150e+00dB,-8.52065572135625e+01°)
3.98107170553399e+05	(-8.07172141566616e+00dB,-8.52179716073299e+01°)
3.99024902362043e+05	(-8.09270188494905e+00dB,-8.52293614814960e+01°)
3.99944749760998e+05	(-8.11368834859267e+00dB,-8.52407268939624e+01°)
4.00866717627203e+05	(-8.13468082972187e+00dB,-8.52520679022812e+01°)
4.01790810848840e+05	(-8.15567935159446e+00dB,-8.52633845597558e+01°)
4.02717034325359e+05	(-8.17668393771867e+00dB,-8.52746769254671e+01°)
4.03645392967505e+05	(-8.19769461134071e+00dB,-8.52859450536276e+01°)
4.04575891697342e+05	(-8.21871139663188e+00dB,-8.52971890015770e+01°)
4.05508535448283e+05	(-8.23973431703686e+00dB,-8.53084088239931e+01°)
4.06443329165112e+05	(-8.26076339688000e+00dB,-8.53196045769610e+01°)
4.07380277804012e+05	(-8.28179866006334e+00dB,-8.53307763171249e+01°)
4.08319386332591e+05	(-8.30284013117483e+00dB,-8.53419240976537e+01°)
4.09260659729909e+05	(-8.32388783435228e+00dB,-8.53530479755298e+01°)
4.10204102986505e+05	(-8.34494179462687e+00dB,-8.53641480061481e+01°)
4.11149721104420e+05	(-8.36600203634884e+00dB,-8.53752242441439e+01°)
4.12097519097228e+05	(-8.38706858456640e+00dB,-8.53862767459066e+01°)
4.13047501990059e+05	(-8.40814146472128e+00dB,-8.53973055648664e+01°)
4.13999674819627e+05	(-8.42922070142323e+00dB,-8.54083107566873e+01°)
4.14954042634260e+05	(-8.45030632064932e+00dB,-8.54192923762491e+01°)
4.15910610493919e+05	(-8.47139834775102e+00dB,-8.54302504766077e+01°)
4.16869383470232e+05	(-8.49249680816089e+00dB,-8.54411851152644e+01°)
4.17830366646518e+05	(-8.51360172813379e+00dB,-8.54520963440823e+01°)
4.18793565117814e+05	(-8.53471313372912e+00dB,-8.54629842195723e+01°)
4.19758983990903e+05	(-8.55583105083694e+00dB,-8.54738487937423e+01°)
4.20726628384339e+05	(-8.57695550588122e+00dB,-8.54846901224736e+01°)
4.21696503428477e+05	(-8.59808652561531e+00dB,-8.54955082590374e+01°)
4.22668614265497e+05	(-8.61922413669117e+00dB,-8.55063032575335e+01°)
4.23642966049435e+05	(-8.64036836560782e+00dB,-8.55170751723616e+01°)
4.24619563946207e+05	(-8.66151923961744e+00dB,-8.55278240563922e+01°)
4.25598413133637e+05	(-8.68267678581657e+00dB,-8.55385499627156e+01°)
4.26579518801486e+05	(-8.70384103176475e+00dB,-8.55492529474086e+01°)
4.27562886151479e+05	(-8.72501200490060e+00dB,-8.55599330608932e+01°)
4.28548520397332e+05	(-8.74618973285977e+00dB,-8.55705903583720e+01°)
4.29536426764780e+05	(-8.76737424344864e+00dB,-8.55812248925472e+01°)
4.30526610491603e+05	(-8.78856556472658e+00dB,-8.55918367164796e+01°)
4.31519076827657e+05	(-8.80976372469659e+00dB,-8.56024258838911e+01°)
4.32513831034901e+05	(-8.83096875209619e+00dB,-8.56129924455351e+01°)
4.33510878387420e+05	(-8.85218067515027e+00dB,-8.56235364575445e+01°)
4.34510224171463e+05	(-8.87339952286429e+00dB,-8.56340579700416e+01°)
4.35511873685460e+05	(-8.89462532388352e+00dB,-8.56445570354008e+01°)
4.36515832240057e+05	(-8.91585810753408e+00dB,-8.56550337089248e+01°)
4.37522105158142e+05	(-8.93709790255924e+00dB,-8.56654880400328e+01°)
4.38530697774876e+05	(-8.95834473867873e+00dB,-8.56759200836674e+01°)
4.39541615437714e+05	(-8.97959864566536e+00dB,-8.56863298887161e+01°)
4.40554863506443e+05	(-9.00085965351793e+00dB,-8.56967175091249e+01°)
4.41570447353202e+05	(-9.02212779099980e+00dB,-8.57070829991362e+01°)
4.42588372362516e+05	(-9.04340308922539e+00dB,-8.57174264062728e+01°)
4.43608643931321e+05	(-9.06468557858621e+00dB,-8.57277477858292e+01°)
4.44631267468997e+05	(-9.08597528917251e+00dB,-8.57380471877482e+01°)
4.45656248397391e+05	(-9.10727225188419e+00dB,-8.57483246640412e+01°)
4.46683592150851e+05	(-9.12857649759061e+00dB,-8.57585802657161e+01°)
4.47713304176250e+05	(-9.14988805712504e+00dB,-8.57688140451265e+01°)
4.48745389933020e+05	(-9.17120696204042e+00dB,-8.57790260541889e+01°)
4.49779854893175e+05	(-9.19253324342794e+00dB,-8.57892163415823e+01°)
4.50816704541347e+05	(-9.21386693321821e+00dB,-8.57993849597846e+01°)
4.51855944374809e+05	(-9.23520806283655e+00dB,-8.58095319610375e+01°)
4.52897579903507e+05	(-9.25655666494712e+00dB,-8.58196573946970e+01°)
4.53941616650089e+05	(-9.27791277107566e+00dB,-8.58297613110741e+01°)
4.54988060149934e+05	(-9.29927641377044e+00dB,-8.58398437618674e+01°)
4.56036915951181e+05	(-9.32064762586197e+00dB,-8.58499047989055e+01°)
4.57088189614760e+05	(-9.34202643988177e+00dB,-8.58599444692399e+01°)
4.58141886714418e+05	(-9.36341288884898e+00dB,-8.58699628267782e+01°)
4.59198012836753e+05	(-9.38480700590006e+00dB,-8.58799599205060e+01°)
4.60256573581240e+05	(-9.40620882451119e+00dB,-8.58899358001232e+01°)
4.61317574560263e+05	(-9.42761837849958e+00dB,-8.58998905161342e+01°)
4.62381021399144e+05	(-9.44903570071122e+00dB,-8.59098241175400e+01°)
4.63446919736171e+05	(-9.47046082591344e+00dB,-8.59197366566200e+01°)
4.64515275222632e+05	(-9.49189378813898e+00dB,-8.59296281813639e+01°)
4.65586093522842e+05	(-9.51333462165571e+00dB,-8.59394987418464e+01°)
4.66659380314171e+05	(-9.53478336100337e+00dB,-8.59493483877963e+01°)
4.67735141287080e+05	(-9.55624004122701e+00dB,-8.59591771675815e+01°)
4.68813382145147e+05	(-9.57770469684460e+00dB,-8.59689851334325e+01°)
4.69894108605097e+05	(-9.59917736351261e+00dB,-8.59787723318211e+01°)
4.70977326396834e+05	(-9.62065807636858e+00dB,-8.59885388136786e+01°)
4.72063041263471e+05	(-9.64214687114757e+00dB,-8.59982846297103e+01°)
4.73151258961361e+05	(-9.66364378352064e+00dB,-8.60080098233383e+01°)
4.74241985260125e+05	(-9.68514884967582e+00dB,-8.60177144480235e+01°)
4.75335225942685e+05	(-9.70666210589237e+00dB,-8.60273985524788e+01°)
4.76430986805295e+05	(-9.72818358844762e+00dB,-8.60370621837122e+01°)
4.77529273657570e+05	(-9.74971333413790e+00dB,-8.60467053921431e+01°)
4.78630092322517e+05	(-9.77125137982806e+00dB,-8.60563282255309e+01°)
4.79733448636568e+05	(-9.79279776298047e+00dB,-8.60659307315375e+01°)
4.80839348449607e+05	(-9.81435252015611e+00dB,-8.60755129599863e+01°)
4.81947797625005e+05	(-9.83591568972614e+00dB,-8.60850749576676e+01°)
4.83058802039651e+05	(-9.85748730898759e+00dB,-8.60946167719885e+01°)
4.84172367583977e+05	(-9.87906741621900e+00dB,-8.61041384555464e+01°)
4.85288500161998e+05	(-9.90065604948106e+00dB,-8.61136400500864e+01°)
4.86407205691339e+05	(-9.92225324715363e+00dB,-8.61231216095394e+01°)
4.87528490103263e+05	(-9.94385904824047e+00dB,-8.61325831765234e+01°)
4.88652359342710e+05	(-9.96547349138964e+00dB,-8.61420248022412e+01°)
4.89778819368322e+05	(-9.98709661568533e+00dB,-8.61514465332597e+01°)
4.90907876152479e+05	(-1.00087284606471e+01dB,-8.61608484166823e+01°)
4.92039535681326e+05	(-1.00303690658786e+01dB,-8.61702305014507e+01°)
4.93173803954811e+05	(-1.00520184713142e+01dB,-8.61795928324974e+01°)
4.94310686986710e+05	(-1.00736767166712e+01dB,-8.61889354577814e+01°)
4.95450190804665e+05	(-1.00953438428187e+01dB,-8.61982584263589e+01°)
4.96592321450210e+05	(-1.01170198897785e+01dB,-8.62075617810967e+01°)
4.97737084978810e+05	(-1.01387048986643e+01dB,-8.62168455737025e+01°)
4.98884487459886e+05	(-1.01603989102081e+01dB,-8.62261098486528e+01°)
5.00034534976852e+05	(-1.01821019661502e+01dB,-8.62353546527686e+01°)
5.01187233627145e+05	(-1.02038141074459e+01dB,-8.62445800333308e+01°)
5.02342589522260e+05	(-1.02255353765789e+01dB,-8.62537860352897e+01°)
5.03500608787777e+05	(-1.02472658143793e+01dB,-8.62629727082629e+01°)
5.04661297563400e+05	(-1.02690054641141e+01dB,-8.62721400976227e+01°)
5.05824662002986e+05	(-1.02907543681336e+01dB,-8.62812882465182e+01°)
5.06990708274576e+05	(-1.03125125689751e+01dB,-8.62904172036502e+01°)
5.08159442560431e+05	(-1.03342801095900e+01dB,-8.62995270149990e+01°)
5.09330871057066e+05	(-1.03560570341547e+01dB,-8.63086177263549e+01°)
5.10504999975277e+05	(-1.03778433841943e+01dB,-8.63176893847159e+01°)
5.11681835540178e+05	(-1.03996392054506e+01dB,-8.63267420357469e+01°)
5.12861383991234e+05	(-1.04214445407777e+01dB,-8.63357757234737e+01°)
5.14043651582295e+05	(-1.04432594350432e+01dB,-8.63447904949854e+01°)
5.15228644581625e+05	(-1.04650839325845e+01dB,-8.63537863942548e+01°)
5.16416369271940e+05	(-1.04869180782489e+01dB,-8.63627634694208e+01°)
5.17606831950436e+05	(-1.05087619170537e+01dB,-8.63717217636194e+01°)
5.18800038928829e+05	(-1.05306154944872e+01dB,-8.63806613239135e+01°)
5.19995996533384e+05	(-1.05524788560335e+01dB,-8.63895821935018e+01°)
5.21194711104948e+05	(-1.05743520477184e+01dB,-8.63984844197311e+01°)
5.22396188998987e+05	(-1.05962351153958e+01dB,-8.64073680464659e+01°)
5.23600436585617e+05	(-1.06181281056380e+01dB,-8.64162331174817e+01°)
5.24807460249639e+05	(-1.06400310653650e+01dB,-8.64250796788319e+01°)
5.26017266390572e+05	(-1.06619440410176e+01dB,-8.64339077770887e+01°)
5.27229861422688e+05	(-1.06838670805185e+01dB,-8.64427174542386e+01°)
5.28445251775046e+05	(-1.07058002308041e+01dB,-8.64515087543522e+01°)
5.29663443891523e+05	(-1.07277435399689e+01dB,-8.64602817241706e+01°)
5.30884444230853e+05	(-1.07496970556893e+01dB,-8.64690364075658e+01°)
5.32108259266658e+05	(-1.07716608273968e+01dB,-8.64777728490766e+01°)
5.33334895487485e+05	(-1.07936349023194e+01dB,-8.64864910907086e+01°)
5.34564359396835e+05	(-1.08156193311092e+01dB,-8.64951911796207e+01°)
5.35796657513205e+05	(-1.08376141608668e+01dB,-8.65038731571364e+01°)
5.37031796370115e+05	(-1.08596194428285e+01dB,-8.65125370690429e+01°)
5.38269782516151e+05	(-1.08816352258827e+01dB,-8.65211829596519e+01°)
5.39510622514990e+05	(-1.09036615606883e+01dB,-8.65298108712561e+01°)
5.40754322945443e+05	(-1.09256984971805e+01dB,-8.65384208477978e+01°)
5.42000890401485e+05	(-1.09477460867698e+01dB,-8.65470129341277e+01°)
5.43250331492294e+05	(-1.09698043797483e+01dB,-8.65555871718405e+01°)
5.44502652842282e+05	(-1.09918734276505e+01dB,-8.65641436072662e+01°)
5.45757861091131e+05	(-1.10139532822479e+01dB,-8.65726822794615e+01°)
5.47015962893831e+05	(-1.10360439951816e+01dB,-8.65812032365298e+01°)
5.48276964920713e+05	(-1.10581456190408e+01dB,-8.65897065185686e+01°)
5.49540873857484e+05	(-1.10802582057256e+01dB,-8.65981921682673e+01°)
5.50807696405262e+05	(-1.11023818087141e+01dB,-8.66066602291986e+01°)
5.52077439280616e+05	(-1.11245164810783e+01dB,-8.66151107463136e+01°)
5.53350109215595e+05	(-1.11466622758724e+01dB,-8.66235437611540e+01°)
5.54625712957768e+05	(-1.11688192473170e+01dB,-8.66319593154882e+01°)
5.55904257270261e+05	(-1.11909874487803e+01dB,-8.66403574518911e+01°)
5.57185748931787e+05	(-1.12131669356938e+01dB,-8.66487382152350e+01°)
5.58470194736687e+05	(-1.12353577621546e+01dB,-8.66571016460214e+01°)
5.59757601494967e+05	(-1.12575599834504e+01dB,-8.66654477865072e+01°)
5.61047976032326e+05	(-1.12797736550155e+01dB,-8.66737766804594e+01°)
5.62341325190205e+05	(-1.13019988324316e+01dB,-8.66820883702568e+01°)
5.63637655825810e+05	(-1.13242355719360e+01dB,-8.66903828960965e+01°)
5.64936974812157e+05	(-1.13464839295986e+01dB,-8.66986603011079e+01°)
5.66239289038108e+05	(-1.13687439624679e+01dB,-8.67069206265159e+01°)
5.67544605408401e+05	(-1.13910157276457e+01dB,-8.67151639149091e+01°)
5.68852930843695e+05	(-1.14132992821921e+01dB,-8.67233902093684e+01°)
